order_id,order_volume,warehouse_processing_time,shipment_distance_km,traffic_level,weather_severity,historical_delay_rate,delivery_status
604,220,6,203.26,2,0,0.07,On-Time
605,288,9,136.95,3,0,0.25,At Risk
606,256,12,124.47,2,3,0.3,Delayed
607,146,6,256.98,1,0,0.08,On-Time
608,341,9,185.57,3,3,0.29,Delayed
609,230,5,119.09,2,0,0.21,At Risk
610,465,8,281.03,3,3,0.28,Delayed
611,127,4,186.82,1,1,0.12,On-Time
612,180,7,94.36,2,1,0.07,On-Time
613,372,12,129.08,3,1,0.31,Delayed
614,379,7,252.91,1,1,0.21,Delayed
615,228,8,72.49,3,0,0.13,At Risk
616,220,6,203.26,2,0,0.07,On-Time
617,317,12,77.07,3,2,0.27,Delayed
618,188,6,184.54,3,0,0.2,At Risk
619,209,5,259.66,2,1,0.11,At Risk
620,269,9,168.66,3,2,0.28,Delayed
621,255,10,218.27,3,1,0.27,Delayed
622,419,8,155.32,3,3,0.33,Delayed
623,194,7,177.49,3,2,0.12,On-Time
624,383,6,213.26,3,0,0.21,At Risk
625,140,4,102.95,2,1,0.14,At Risk
626,179,5,224.43,1,0,0.06,On-Time
627,278,6,173.96,3,0,0.25,At Risk
628,215,5,269.89,3,2,0.22,At Risk
629,324,7,245.56,2,3,0.27,At Risk
630,283,9,121.55,2,3,0.26,Delayed
631,302,7,245.01,1,1,0.22,At Risk
632,295,8,151.88,2,2,0.16,Delayed
633,222,5,139.19,2,1,0.13,On-Time
634,371,4,182.34,1,0,0.2,At Risk
635,472,11,106.12,2,3,0.18,Delayed
636,365,5,201.63,2,1,0.13,At Risk
637,392,11,209.45,3,3,0.35,Delayed
638,294,6,100.22,3,1,0.31,Delayed
639,157,7,149.88,2,0,0.11,On-Time
640,163,7,140.05,2,0,0.12,On-Time
641,497,8,154.85,3,1,0.24,Delayed
642,227,5,229.86,3,1,0.16,At Risk
643,373,9,191.58,1,0,0.22,At Risk
644,269,11,173.23,2,1,0.35,Delayed
645,474,6,158.81,2,3,0.24,Delayed
646,295,8,264.78,2,1,0.11,At Risk
647,183,5,214.14,3,0,0.19,At Risk
648,371,7,218.91,3,1,0.29,Delayed
649,151,8,174.59,1,2,0.15,At Risk
650,196,3,90.12,2,0,0.09,On-Time
651,228,6,111.89,1,1,0.07,On-Time
652,271,7,232.81,2,0,0.11,At Risk
653,341,9,132.63,1,1,0.23,At Risk
654,200,7,76.43,2,1,0.1,On-Time
655,97,6,177.01,2,1,0.14,On-Time
656,50,7,78.29,1,0,0.06,On-Time
657,393,5,238.51,1,1,0.22,At Risk
658,237,6,141.49,1,1,0.07,On-Time
659,341,9,185.57,3,3,0.29,Delayed
660,248,6,171.12,1,1,0.24,At Risk
661,398,6,242.85,3,3,0.31,Delayed
662,380,9,140.24,3,3,0.21,Delayed
663,168,2,240.5,1,1,0.14,On-Time
664,297,6,131.16,1,0,0.2,At Risk
665,210,8,155.78,2,1,0.11,At Risk
666,389,4,174.0,3,1,0.14,At Risk
667,407,6,193.56,3,3,0.22,Delayed
668,264,8,139.79,3,1,0.34,Delayed
669,499,11,204.41,2,2,0.28,Delayed
670,347,10,138.2,3,1,0.22,Delayed
671,240,8,178.74,2,2,0.2,At Risk
672,265,7,203.09,2,2,0.18,Delayed
673,484,9,250.24,2,3,0.29,Delayed
674,269,9,168.66,3,2,0.28,Delayed
675,166,4,164.03,3,1,0.1,At Risk
676,362,6,128.13,1,0,0.23,At Risk
677,254,10,150.71,3,3,0.33,Delayed
678,499,11,204.41,2,2,0.28,Delayed
679,65,4,106.5,2,0,0.13,On-Time
680,326,4,37.67,1,0,0.18,On-Time
681,469,8,199.6,2,1,0.3,At Risk
682,330,5,183.95,3,0,0.15,At Risk
683,482,10,192.52,2,1,0.34,Delayed
684,204,8,188.79,2,1,0.16,At Risk
685,342,9,85.3,1,1,0.14,At Risk
686,335,6,200.39,3,1,0.2,Delayed
687,94,5,28.0,1,1,0.15,On-Time
688,245,4,194.93,1,1,0.15,On-Time
689,293,4,173.55,2,0,0.22,At Risk
690,394,10,216.82,2,1,0.2,Delayed
691,341,9,126.01,3,2,0.27,Delayed
692,51,3,69.71,2,0,0.05,On-Time
693,134,6,133.9,1,1,0.09,On-Time
694,176,5,159.84,1,1,0.14,On-Time
695,94,6,197.95,2,1,0.13,On-Time
696,396,9,91.16,3,2,0.27,Delayed
697,379,7,252.91,1,1,0.21,Delayed
698,288,7,131.97,3,1,0.19,At Risk
699,173,3,132.34,2,1,0.11,On-Time
700,86,6,219.32,1,0,0.14,On-Time
701,310,6,162.6,3,0,0.15,At Risk
702,165,7,182.26,2,0,0.08,On-Time
703,75,3,33.9,1,0,0.11,On-Time
704,484,11,221.36,3,1,0.33,Delayed
705,78,2,83.58,1,0,0.09,On-Time
706,435,7,209.85,2,2,0.32,Delayed
707,412,10,298.23,3,2,0.33,Delayed
708,138,4,159.03,1,0,0.08,On-Time
709,465,11,161.65,2,2,0.28,Delayed
710,327,4,78.59,3,1,0.24,At Risk
711,180,3,120.42,2,0,0.08,On-Time
712,272,7,33.16,2,2,0.22,At Risk
713,128,3,272.54,1,0,0.12,On-Time
714,218,2,73.8,1,1,0.06,On-Time
715,183,5,214.14,3,0,0.19,At Risk
716,391,5,135.63,2,0,0.17,At Risk
717,65,6,167.43,1,0,0.13,On-Time
718,164,4,132.14,1,2,0.13,At Risk
719,351,7,126.84,3,3,0.31,Delayed
720,142,3,94.92,2,1,0.11,On-Time
721,377,8,116.2,3,0,0.23,At Risk
722,472,12,119.81,3,2,0.3,Delayed
723,350,8,237.95,2,1,0.22,Delayed
724,156,6,254.2,1,1,0.14,On-Time
725,457,10,154.52,2,3,0.19,Delayed
726,346,7,199.02,3,2,0.17,At Risk
727,266,10,54.64,2,2,0.24,Delayed
728,385,12,238.87,3,3,0.3,Delayed
729,188,3,49.52,2,1,0.05,On-Time
730,291,6,203.09,2,2,0.2,At Risk
731,157,5,115.69,1,1,0.11,On-Time
732,192,7,113.17,1,2,0.13,At Risk
733,74,4,221.07,1,1,0.14,On-Time
734,165,2,199.71,2,1,0.12,On-Time
735,292,7,263.9,2,2,0.21,Delayed
736,152,4,244.79,1,2,0.14,At Risk
737,356,5,187.19,2,1,0.24,At Risk
738,53,4,201.32,2,1,0.12,On-Time
739,385,7,205.14,1,2,0.19,At Risk
740,201,5,192.61,1,1,0.08,On-Time
741,210,4,107.42,1,1,0.19,At Risk
742,176,6,234.29,1,0,0.09,On-Time
743,87,6,63.19,2,0,0.11,On-Time
744,455,9,228.13,3,1,0.3,Delayed
745,242,7,175.87,1,1,0.05,On-Time
746,108,6,100.8,2,0,0.06,On-Time
747,255,5,249.8,1,1,0.25,At Risk
748,155,3,193.96,1,1,0.05,On-Time
749,233,5,117.51,2,2,0.11,At Risk
750,305,7,97.4,3,2,0.31,Delayed
751,162,3,203.96,2,1,0.1,On-Time
752,208,7,190.71,2,1,0.14,On-Time
753,486,10,198.22,2,2,0.32,Delayed
754,318,11,131.55,3,3,0.33,Delayed
755,226,5,140.66,2,2,0.23,At Risk
756,164,8,217.78,1,1,0.21,At Risk
757,177,3,106.36,2,0,0.12,On-Time
758,190,2,77.97,1,0,0.07,On-Time
759,71,4,230.46,2,0,0.1,On-Time
760,295,8,151.88,2,2,0.16,Delayed
761,255,10,218.27,3,1,0.27,Delayed
762,396,9,91.16,3,2,0.27,Delayed
763,235,3,93.26,2,1,0.06,On-Time
764,211,6,177.61,2,2,0.15,At Risk
765,99,2,194.49,1,1,0.09,Delayed
766,497,8,201.43,2,2,0.27,Delayed
767,384,9,230.78,3,0,0.1,At Risk
768,157,4,225.82,1,1,0.08,On-Time
769,111,4,78.16,1,0,0.1,On-Time
770,270,9,106.71,3,1,0.19,At Risk
771,161,4,271.82,2,0,0.13,On-Time
772,162,9,229.93,2,1,0.17,At Risk
773,184,4,13.15,2,2,0.23,At Risk
774,101,7,64.47,2,1,0.15,On-Time
775,498,6,152.13,2,3,0.34,At Risk
776,366,11,169.19,2,1,0.28,Delayed
777,208,9,250.85,2,2,0.22,At Risk
778,301,5,182.13,2,2,0.22,At Risk
779,230,5,222.56,2,1,0.11,At Risk
780,182,7,219.78,1,0,0.19,At Risk
781,108,6,100.8,2,0,0.06,On-Time
782,358,12,90.09,2,3,0.2,Delayed
783,391,5,135.63,2,0,0.17,At Risk
784,206,6,174.86,2,0,0.08,On-Time
785,71,7,243.3,1,1,0.09,On-Time
786,296,12,193.9,3,2,0.26,Delayed
787,168,2,240.5,1,1,0.14,On-Time
788,495,7,166.63,3,1,0.27,Delayed
789,199,7,185.56,1,1,0.06,On-Time
790,127,4,193.56,2,0,0.09,On-Time
791,227,6,169.9,3,0,0.17,At Risk
792,163,7,140.05,2,0,0.12,On-Time
793,261,12,203.06,2,2,0.26,Delayed
794,473,10,113.48,3,3,0.34,Delayed
795,78,3,221.95,1,0,0.15,On-Time
796,292,11,119.48,2,3,0.3,Delayed
797,344,8,167.77,3,1,0.27,Delayed
798,167,2,135.0,1,1,0.06,On-Time
799,310,5,116.6,1,2,0.22,At Risk
800,233,8,237.87,2,2,0.12,At Risk
801,188,6,243.16,3,1,0.17,At Risk
802,477,8,129.66,2,1,0.22,Delayed
803,274,9,262.08,3,3,0.19,Delayed
804,215,5,269.89,3,2,0.22,At Risk
805,196,3,90.12,2,0,0.09,On-Time
806,177,3,106.36,2,0,0.12,On-Time
807,495,7,166.63,3,1,0.27,Delayed
808,219,8,239.53,2,2,0.2,At Risk
809,92,7,144.33,1,0,0.14,On-Time
810,267,6,256.54,2,0,0.13,At Risk
811,76,4,191.78,1,1,0.08,On-Time
812,188,4,73.69,2,1,0.15,On-Time
813,257,9,227.12,2,0,0.17,At Risk
814,130,3,228.76,2,1,0.1,On-Time
815,274,9,262.08,3,3,0.19,Delayed
816,325,9,207.85,1,2,0.2,At Risk
817,264,7,77.72,1,2,0.12,At Risk
818,262,5,157.23,3,0,0.12,At Risk
819,345,7,177.07,2,1,0.33,Delayed
820,488,12,202.34,3,2,0.29,Delayed
821,408,9,207.69,2,2,0.18,Delayed
822,301,10,185.79,3,3,0.19,Delayed
823,235,7,104.89,1,0,0.1,On-Time
824,362,6,128.13,1,0,0.23,At Risk
825,317,12,77.07,3,2,0.27,Delayed
826,407,10,224.63,3,1,0.3,Delayed
827,75,2,123.55,2,0,0.13,At Risk
828,59,7,148.82,1,1,0.12,On-Time
829,369,10,130.22,2,2,0.28,Delayed
830,389,6,186.95,3,2,0.26,Delayed
831,173,3,188.08,2,1,0.13,On-Time
832,326,11,208.99,3,2,0.33,Delayed
833,209,5,259.66,2,1,0.11,At Risk
834,175,6,177.69,2,1,0.13,At Risk
835,297,7,189.37,2,2,0.11,At Risk
836,90,6,100.83,2,0,0.12,On-Time
837,384,12,164.36,2,3,0.19,Delayed
838,199,4,149.56,2,1,0.09,On-Time
839,193,3,246.83,1,1,0.15,At Risk
840,377,8,116.2,3,0,0.23,At Risk
841,285,9,177.08,2,3,0.24,Delayed
842,347,12,220.57,3,3,0.34,Delayed
843,109,6,61.22,2,1,0.05,On-Time
844,71,3,190.14,1,1,0.09,On-Time
845,180,3,120.42,2,0,0.08,On-Time
846,380,4,249.9,2,1,0.13,At Risk
847,372,12,129.08,3,1,0.31,Delayed
848,238,9,113.18,3,2,0.24,At Risk
849,230,5,114.38,1,1,0.13,At Risk
850,317,12,77.07,3,2,0.27,Delayed
851,499,8,156.51,3,1,0.3,Delayed
852,342,5,227.41,3,1,0.17,At Risk
853,490,12,180.07,2,1,0.32,Delayed
854,164,6,171.52,2,0,0.1,On-Time
855,368,12,197.87,3,3,0.19,On-Time
856,325,9,208.71,3,2,0.2,Delayed
857,305,8,184.79,3,3,0.34,Delayed
858,285,6,249.79,3,1,0.31,Delayed
859,329,6,79.55,3,2,0.23,At Risk
860,262,12,111.66,2,2,0.23,Delayed
861,358,12,90.09,2,3,0.2,Delayed
862,260,5,122.15,2,2,0.23,At Risk
863,432,11,110.1,2,3,0.22,Delayed
864,323,10,176.6,2,1,0.28,Delayed
865,322,8,107.03,3,2,0.21,Delayed
866,162,9,229.93,2,1,0.17,At Risk
867,156,8,117.28,2,1,0.12,At Risk
868,77,2,84.32,1,1,0.07,On-Time
869,166,5,266.15,2,0,0.05,On-Time
870,479,7,50.0,3,2,0.34,Delayed
871,311,6,255.75,1,0,0.23,At Risk
872,396,12,183.82,2,1,0.3,Delayed
873,304,6,165.93,3,2,0.11,At Risk
874,199,7,185.56,1,1,0.06,On-Time
875,120,3,27.07,2,1,0.07,On-Time
876,242,4,141.76,1,1,0.07,On-Time
877,198,4,68.91,3,2,0.23,At Risk
878,153,2,245.91,2,1,0.08,On-Time
879,362,9,56.6,1,0,0.22,At Risk
880,188,6,161.58,1,0,0.09,On-Time
881,186,6,190.16,3,1,0.12,At Risk
882,264,7,77.72,1,2,0.12,At Risk
883,151,6,159.02,1,1,0.14,On-Time
884,162,8,246.51,3,0,0.24,At Risk
885,260,6,241.21,3,3,0.32,Delayed
886,71,3,190.14,1,1,0.09,On-Time
887,350,8,237.95,2,1,0.22,Delayed
888,151,8,174.59,1,2,0.15,At Risk
889,419,8,155.32,3,3,0.33,Delayed
890,220,6,203.26,2,0,0.07,On-Time
891,348,7,169.38,2,3,0.25,Delayed
892,219,2,54.89,1,1,0.08,On-Time
893,294,6,248.95,2,2,0.21,At Risk
894,330,8,129.52,2,2,0.17,At Risk
895,372,11,261.56,2,3,0.31,Delayed
896,328,4,218.67,3,1,0.18,At Risk
897,301,10,185.79,3,3,0.19,Delayed
898,481,6,170.89,3,3,0.35,Delayed
899,150,4,192.22,2,1,0.08,On-Time
900,328,8,202.74,3,0,0.19,At Risk
901,352,9,102.82,2,1,0.27,Delayed
902,211,6,177.61,2,2,0.15,At Risk
903,253,9,138.8,3,2,0.18,Delayed
904,146,2,247.1,2,0,0.14,On-Time
905,457,7,76.75,2,1,0.31,Delayed
906,157,4,225.82,1,1,0.08,On-Time
907,311,7,138.21,3,1,0.17,At Risk
908,78,5,33.89,2,1,0.11,On-Time
909,165,7,182.26,2,0,0.08,On-Time
910,479,7,190.43,2,1,0.25,Delayed
911,230,5,119.09,2,0,0.21,At Risk
912,198,6,47.36,2,1,0.16,At Risk
913,220,6,203.26,2,0,0.07,On-Time
914,218,2,73.8,1,1,0.06,On-Time
915,381,12,64.77,3,2,0.3,At Risk
916,325,8,277.32,1,2,0.11,At Risk
917,260,6,241.21,3,3,0.32,Delayed
918,330,8,129.52,2,2,0.17,At Risk
919,485,9,137.18,3,1,0.26,Delayed
920,302,7,109.73,1,2,0.11,At Risk
921,91,5,175.77,1,1,0.08,On-Time
922,379,5,59.05,3,1,0.22,At Risk
923,295,9,92.57,2,2,0.32,Delayed
924,197,7,161.11,1,1,0.08,On-Time
925,154,5,87.62,1,1,0.1,On-Time
926,208,6,79.64,1,2,0.2,At Risk
927,233,5,117.51,2,2,0.11,At Risk
928,373,9,129.23,2,0,0.14,At Risk
929,65,4,106.5,2,0,0.13,On-Time
930,296,10,57.6,3,1,0.24,Delayed
931,84,4,237.38,1,1,0.07,On-Time
932,276,6,242.69,2,2,0.13,Delayed
933,228,6,111.89,1,1,0.07,On-Time
934,127,4,193.56,2,0,0.09,On-Time
935,489,7,90.13,3,3,0.27,Delayed
936,262,9,143.77,3,1,0.35,Delayed
937,167,2,89.22,1,1,0.11,On-Time
938,396,12,183.82,2,1,0.3,Delayed
939,188,6,184.54,3,0,0.2,At Risk
940,381,11,246.53,3,2,0.21,Delayed
941,229,5,205.73,3,0,0.17,At Risk
942,379,5,59.05,3,1,0.22,At Risk
943,365,5,68.71,1,1,0.17,At Risk
944,227,5,229.86,3,1,0.16,At Risk
945,171,7,261.14,2,0,0.24,At Risk
946,182,5,133.32,2,1,0.11,On-Time
947,151,6,181.18,1,0,0.14,On-Time
948,65,6,167.43,1,0,0.13,On-Time
949,84,2,32.03,2,0,0.12,At Risk
950,99,2,194.49,1,1,0.09,Delayed
951,200,7,193.13,3,0,0.11,At Risk
952,480,6,255.32,3,1,0.22,Delayed
953,459,6,238.96,3,2,0.33,Delayed
954,343,5,192.61,3,0,0.11,At Risk
955,246,5,262.66,3,0,0.16,At Risk
956,266,7,162.53,3,2,0.18,Delayed
957,381,11,246.53,3,2,0.21,Delayed
958,126,4,195.53,2,0,0.14,On-Time
959,250,5,177.55,2,0,0.12,At Risk
960,352,9,102.82,2,1,0.27,Delayed
961,233,5,117.51,2,2,0.11,At Risk
962,266,10,54.64,2,2,0.24,Delayed
963,305,8,184.79,3,3,0.34,Delayed
964,296,8,213.23,3,3,0.34,Delayed
965,227,7,88.24,2,0,0.07,On-Time
966,222,6,27.18,2,2,0.1,At Risk
967,200,8,182.03,3,0,0.2,At Risk
968,311,12,199.99,2,1,0.25,Delayed
969,162,3,203.96,2,1,0.1,On-Time
970,152,2,142.21,2,1,0.12,On-Time
971,220,2,161.02,1,0,0.13,On-Time
972,222,5,139.19,2,1,0.13,On-Time
973,90,6,252.78,1,1,0.11,On-Time
974,314,10,210.54,3,2,0.26,Delayed
975,350,10,123.79,2,2,0.28,Delayed
976,363,9,208.31,1,0,0.23,At Risk
977,252,5,169.48,3,1,0.22,At Risk
978,165,7,182.26,2,0,0.08,On-Time
979,228,5,36.09,1,1,0.12,On-Time
980,320,10,191.17,3,1,0.25,Delayed
981,311,12,199.99,2,1,0.25,Delayed
982,67,4,189.16,1,1,0.15,On-Time
983,156,2,232.29,1,0,0.09,On-Time
984,357,6,185.44,2,2,0.35,Delayed
985,168,6,189.65,2,2,0.21,At Risk
986,249,4,139.68,2,0,0.12,On-Time
987,377,8,116.2,3,0,0.23,At Risk
988,168,7,89.3,2,0,0.16,At Risk
989,192,5,246.08,1,1,0.1,At Risk
990,221,6,182.68,2,1,0.15,On-Time
991,223,5,136.37,3,1,0.16,At Risk
992,105,6,198.28,1,0,0.09,Delayed
993,485,9,137.18,3,1,0.26,Delayed
994,71,3,196.25,2,1,0.06,On-Time
995,421,11,128.61,2,3,0.28,Delayed
996,280,6,62.39,3,1,0.34,Delayed
997,78,5,33.89,2,1,0.11,On-Time
998,498,6,152.13,2,3,0.34,At Risk
999,167,4,141.12,1,0,0.14,On-Time
1000,228,5,195.79,1,2,0.14,On-Time
1001,271,9,172.46,3,1,0.18,At Risk
1002,390,9,83.36,2,2,0.18,At Risk
1003,272,8,216.24,3,3,0.21,Delayed
1004,362,5,215.88,2,0,0.2,At Risk
1005,299,7,125.48,2,3,0.33,Delayed
1006,259,12,104.45,3,3,0.32,Delayed
1007,375,9,211.91,1,2,0.1,At Risk
1008,355,9,45.56,3,2,0.33,Delayed
1009,318,5,185.74,1,1,0.22,At Risk
1010,296,12,193.9,3,2,0.26,Delayed
1011,88,5,97.61,1,1,0.09,On-Time
1012,364,6,225.84,3,3,0.21,Delayed
1013,175,7,279.85,2,2,0.18,At Risk
1014,157,5,248.51,2,0,0.11,On-Time
1015,162,9,229.93,2,1,0.17,At Risk
1016,180,5,296.88,1,0,0.06,Delayed
1017,234,6,207.71,2,1,0.06,On-Time
1018,230,5,114.38,1,1,0.13,At Risk
1019,164,8,217.78,1,1,0.21,At Risk
1020,320,10,191.17,3,1,0.25,Delayed
1021,165,7,182.26,2,0,0.08,On-Time
1022,483,9,200.33,3,2,0.26,Delayed
1023,54,5,122.08,1,1,0.14,On-Time
1024,177,3,106.36,2,0,0.12,On-Time
1025,323,10,176.6,2,1,0.28,Delayed
1026,500,6,139.14,2,1,0.31,Delayed
1027,65,3,176.44,2,1,0.06,Delayed
1028,235,9,107.65,3,0,0.16,At Risk
1029,187,5,191.75,1,1,0.12,On-Time
1030,219,2,54.89,1,1,0.08,On-Time
1031,493,12,113.82,3,2,0.35,Delayed
1032,105,6,198.28,1,0,0.09,Delayed
1033,235,5,79.36,1,1,0.12,On-Time
1034,52,5,130.86,1,0,0.12,On-Time
1035,300,11,226.11,2,3,0.33,Delayed
1036,491,10,167.05,3,1,0.19,Delayed
1037,288,7,210.75,3,2,0.29,Delayed
1038,264,8,139.79,3,1,0.34,Delayed
1039,269,11,173.23,2,1,0.35,Delayed
1040,257,9,227.12,2,0,0.17,At Risk
1041,83,4,249.17,1,1,0.09,On-Time
1042,362,9,56.6,1,0,0.22,At Risk
1043,255,7,63.34,1,2,0.19,At Risk
1044,213,4,136.79,2,0,0.22,At Risk
1045,363,9,208.31,1,0,0.23,At Risk
1046,248,6,246.44,1,0,0.19,At Risk
1047,385,6,224.87,1,0,0.16,At Risk
1048,208,7,190.71,2,1,0.14,On-Time
1049,320,7,211.17,3,3,0.27,Delayed
1050,481,6,170.89,3,3,0.35,Delayed
1051,86,3,140.54,1,0,0.05,On-Time
1052,381,12,64.77,3,2,0.3,At Risk
1053,301,9,223.84,3,3,0.28,Delayed
1054,70,7,222.2,1,1,0.08,On-Time
1055,76,7,220.42,1,1,0.08,On-Time
1056,238,7,108.9,3,2,0.17,Delayed
1057,208,9,250.85,2,2,0.22,At Risk
1058,179,5,224.43,1,0,0.06,On-Time
1059,91,4,167.94,2,0,0.14,On-Time
1060,90,2,105.02,2,0,0.07,On-Time
1061,352,9,102.82,2,1,0.27,Delayed
1062,80,2,105.23,2,1,0.05,On-Time
1063,257,12,247.78,2,2,0.35,Delayed
1064,380,9,140.24,3,3,0.21,Delayed
1065,497,8,154.85,3,1,0.24,Delayed
1066,205,2,266.17,1,1,0.05,On-Time
1067,101,3,30.81,1,1,0.13,On-Time
1068,68,3,246.61,2,1,0.1,On-Time
1069,194,7,177.49,3,2,0.12,On-Time
1070,491,10,167.05,3,1,0.19,Delayed
1071,267,6,256.54,2,0,0.13,At Risk
1072,360,5,198.65,2,1,0.16,At Risk
1073,412,10,298.23,3,2,0.33,Delayed
1074,82,2,42.36,2,0,0.14,On-Time
1075,205,5,262.96,3,2,0.14,At Risk
1076,257,12,210.55,2,2,0.29,Delayed
1077,299,8,268.14,2,2,0.22,Delayed
1078,213,4,232.51,2,1,0.13,At Risk
1079,389,4,174.0,3,1,0.14,At Risk
1080,244,4,95.44,2,0,0.19,At Risk
1081,164,4,191.39,3,0,0.2,At Risk
1082,352,7,200.17,3,0,0.16,On-Time
1083,380,9,190.32,3,1,0.2,At Risk
1084,263,6,175.94,2,1,0.18,At Risk
1085,175,6,181.9,1,1,0.15,At Risk
1086,398,12,197.13,2,2,0.34,Delayed
1087,236,3,208.24,2,1,0.07,On-Time
1088,208,6,79.64,1,2,0.2,At Risk
1089,364,6,225.84,3,3,0.21,Delayed
1090,446,7,185.42,3,3,0.27,Delayed
1091,85,4,255.01,1,0,0.09,On-Time
1092,176,6,234.29,1,0,0.09,On-Time
1093,373,9,191.58,1,0,0.22,At Risk
1094,350,6,159.7,3,2,0.1,At Risk
1095,368,12,197.87,3,3,0.19,On-Time
1096,222,5,139.19,2,1,0.13,On-Time
1097,154,5,87.62,1,1,0.1,On-Time
1098,128,4,131.67,1,0,0.07,On-Time
1099,295,4,254.14,2,0,0.2,Delayed
1100,360,5,198.65,2,1,0.16,At Risk
1101,262,11,216.38,3,1,0.26,Delayed
1102,250,7,176.05,2,2,0.25,Delayed
1103,498,6,152.13,2,3,0.34,At Risk
1104,137,5,304.23,2,1,0.06,On-Time
1105,177,5,165.76,1,0,0.12,On-Time
1106,373,9,191.58,1,0,0.22,At Risk
1107,371,4,182.34,1,0,0.2,At Risk
1108,147,7,169.61,1,0,0.07,At Risk
1109,237,4,186.78,1,0,0.12,Delayed
1110,105,4,143.83,1,1,0.15,On-Time
1111,211,7,92.4,2,1,0.1,On-Time
1112,220,4,118.94,2,2,0.23,At Risk
1113,184,7,185.19,1,0,0.12,Delayed
1114,137,5,304.23,2,1,0.06,On-Time
1115,62,7,180.29,2,0,0.06,On-Time
1116,245,4,194.93,1,1,0.15,On-Time
1117,354,7,187.79,3,2,0.28,Delayed
1118,329,5,150.25,2,0,0.15,At Risk
1119,203,4,176.4,3,1,0.18,At Risk
1120,407,10,224.63,3,1,0.3,Delayed
1121,388,7,181.25,2,1,0.11,At Risk
1122,94,7,150.42,1,0,0.13,On-Time
1123,222,5,152.73,2,0,0.19,At Risk
1124,191,4,58.5,2,0,0.12,On-Time
1125,352,7,200.17,3,0,0.16,On-Time
1126,84,2,32.03,2,0,0.12,At Risk
1127,474,11,188.64,3,1,0.25,Delayed
1128,457,7,76.75,2,1,0.31,Delayed
1129,94,6,197.95,2,1,0.13,On-Time
1130,184,7,185.19,1,0,0.12,Delayed
1131,196,3,90.12,2,0,0.09,On-Time
1132,73,2,118.48,1,1,0.13,On-Time
1133,315,10,202.81,3,2,0.34,Delayed
1134,340,5,205.69,2,1,0.12,At Risk
1135,421,11,128.61,2,3,0.28,Delayed
1136,338,12,180.39,2,2,0.31,Delayed
1137,151,6,159.02,1,1,0.14,On-Time
1138,158,3,179.93,1,0,0.11,On-Time
1139,128,3,272.54,1,0,0.12,On-Time
1140,67,4,189.16,1,1,0.15,On-Time
1141,151,6,181.18,1,0,0.14,On-Time
1142,221,6,182.68,2,1,0.15,On-Time
1143,205,2,129.52,1,0,0.13,On-Time
1144,155,3,193.96,1,1,0.05,On-Time
1145,235,3,93.26,2,1,0.06,On-Time
1146,235,5,150.81,3,1,0.13,At Risk
1147,460,8,92.4,2,3,0.28,Delayed
1148,80,2,105.23,2,1,0.05,On-Time
1149,151,6,181.18,1,0,0.14,On-Time
1150,299,7,125.48,2,3,0.33,Delayed
1151,393,5,238.51,1,1,0.22,At Risk
1152,398,7,102.41,1,0,0.14,At Risk
1153,94,7,150.42,1,0,0.13,On-Time
1154,406,10,169.29,2,2,0.33,Delayed
1155,94,7,150.42,1,0,0.13,On-Time
1156,298,10,161.47,2,2,0.18,Delayed
1157,251,8,69.38,1,2,0.23,At Risk
1158,199,3,33.74,2,1,0.1,On-Time
1159,168,4,181.07,2,2,0.13,At Risk
1160,199,3,33.74,2,1,0.1,On-Time
1161,488,8,183.82,2,3,0.29,Delayed
1162,243,3,175.83,1,0,0.09,On-Time
1163,325,8,277.32,1,2,0.11,At Risk
1164,238,9,113.18,3,2,0.24,At Risk
1165,313,4,117.34,3,2,0.15,At Risk
1166,317,12,77.07,3,2,0.27,Delayed
1167,86,3,140.54,1,0,0.05,On-Time
1168,71,7,212.01,1,0,0.1,On-Time
1169,134,4,222.71,1,1,0.15,On-Time
1170,390,9,83.36,2,2,0.18,At Risk
1171,189,4,237.35,1,0,0.12,On-Time
1172,153,4,155.97,1,0,0.13,On-Time
1173,176,7,129.9,3,2,0.13,At Risk
1174,330,8,129.52,2,2,0.17,At Risk
1175,284,6,64.93,3,0,0.17,At Risk
1176,65,3,176.44,2,1,0.06,Delayed
1177,411,12,183.81,3,3,0.32,Delayed
1178,188,6,184.54,3,0,0.2,At Risk
1179,52,5,130.86,1,0,0.12,On-Time
1180,127,4,193.56,2,0,0.09,On-Time
1181,486,6,148.96,3,2,0.26,At Risk
1182,256,12,124.47,2,3,0.3,Delayed
1183,378,7,208.61,2,0,0.18,At Risk
1184,73,2,118.48,1,1,0.13,On-Time
1185,340,8,95.09,2,0,0.17,At Risk
1186,385,6,224.87,1,0,0.16,At Risk
1187,191,6,70.66,1,0,0.08,On-Time
1188,202,8,134.09,3,0,0.18,At Risk
1189,90,6,252.78,1,1,0.11,On-Time
1190,258,12,214.26,3,2,0.22,Delayed
1191,188,9,151.41,3,0,0.17,Delayed
1192,105,4,143.83,1,1,0.15,On-Time
1193,228,6,111.89,1,1,0.07,On-Time
1194,187,7,95.66,2,0,0.13,On-Time
1195,302,7,147.18,3,2,0.32,Delayed
1196,318,5,185.74,1,1,0.22,At Risk
1197,81,5,280.53,1,1,0.08,On-Time
1198,78,6,131.86,2,1,0.1,On-Time
1199,244,4,160.78,1,0,0.14,On-Time
1200,140,5,183.34,1,0,0.06,On-Time
